case_id,split,record_id,window_id,true_class,expected_class,pred_class,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,mem_file,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum
176,val,111,0,ARR,2,2,1,-76668502,-25155901,13123163,-109815876,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0176_val_ARR_111_w00000.mem,70,68,0,0,34,478,68,68,192,57,42,29,22,14,11,4,4,2,2,2,2,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3641,0,296,71,0,13,0,0,0,70,0,0,70,0,0,68,0,68,192
177,val,111,15,ARR,2,1,1,-77936654,2978159,-313703,-122507230,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0177_val_ARR_111_w00015.mem,70,66,2,0,135,552,66,68,218,54,44,33,26,18,10,8,6,5,3,3,2,2,2,2,0,70,4,24,3,0,1,0,0,0,0,0,0,3647,0,330,72,0,10,0,0,0,70,0,0,70,0,0,68,2,68,218
178,val,111,23,ARR,2,1,1,-107516472,20482073,-2635244,-108391517,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0178_val_ARR_111_w00023.mem,77,71,4,0,35,416,71,75,236,58,46,34,22,16,13,11,8,5,5,5,4,3,3,3,1,77,3,6,3,0,0,0,0,0,0,0,0,5256,0,254,83,0,38,0,0,0,77,0,0,77,4,1,75,4,75,236
179,val,111,29,ARR,2,2,1,-93490805,-10701757,13665589,-108233927,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0179_val_ARR_111_w00029.mem,77,72,3,0,4,504,72,75,241,60,44,32,21,18,14,12,11,8,5,4,3,3,3,3,1,77,1,1,1,0,0,0,0,0,0,0,0,5934,0,196,84,0,22,0,0,0,77,0,0,77,2,1,75,3,75,241
180,val,223,0,ARR,2,0,1,18460874,-85995465,-41570537,-89336748,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0180_val_ARR_223_w00000.mem,81,79,0,157,3701,1182,79,79,116,56,34,16,7,2,1,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,4000,157,703,81,0,1,0,0,0,81,0,0,81,0,0,79,0,79,116
181,val,223,15,ARR,2,0,1,19430253,-104903518,-21282520,-89996190,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0181_val_ARR_223_w00015.mem,77,66,9,153,3810,1056,66,75,339,68,55,47,38,29,19,13,13,10,9,8,8,8,7,7,2,77,1,10,1,0,0,0,0,0,0,0,0,2803,153,743,87,0,0,0,0,0,77,1,1,77,18,2,75,9,75,339
182,val,223,29,ARR,2,2,1,-55576335,-86536457,-7977185,-52995102,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0182_val_ARR_223_w00029.mem,86,65,19,145,3690,1015,64,84,407,64,40,33,27,25,25,25,24,24,24,22,20,19,18,17,3,86,2,12,2,0,0,0,0,0,0,0,0,4342,145,724,90,0,2,0,0,0,86,0,0,86,2,3,84,19,84,407
183,val,x_114,0,ARR,2,1,1,-57595643,8838239,-52390480,-95307613,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0183_val_ARR_x_114_w00000.mem,55,52,1,0,0,52,52,53,179,43,38,26,19,15,12,8,7,6,4,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3623,0,54,55,0,0,0,0,0,55,0,0,55,0,0,53,1,53,179
184,val,x_114,2,ARR,2,1,1,-67805064,2909509,-36108683,-95655127,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0184_val_ARR_x_114_w00002.mem,55,49,4,0,17,41,49,53,219,44,38,29,24,20,14,9,8,7,6,6,4,4,3,3,1,55,0,0,0,0,0,0,0,0,0,0,0,3744,0,63,55,0,0,0,0,0,55,0,0,55,1,1,53,4,53,219
185,val,x_114,4,ARR,2,3,1,-106498392,-72563372,-14945223,-490892,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0185_val_ARR_x_114_w00004.mem,55,28,25,0,164,52,27,53,480,51,46,38,35,34,32,31,30,29,27,26,26,25,25,25,13,55,0,0,0,0,0,0,0,0,0,0,0,3680,0,98,55,0,1,0,0,0,55,0,0,55,11,13,53,25,53,480
186,val,x_114,8,ARR,2,2,1,-93769002,-65129337,12222736,-46828350,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0186_val_ARR_x_114_w00008.mem,57,36,19,0,115,148,36,55,402,48,42,38,33,32,27,23,22,22,22,20,19,19,18,17,11,57,1,0,1,0,0,0,0,0,0,0,0,3639,0,83,58,0,1,0,0,0,57,0,0,57,8,11,55,19,55,402
187,val,chf01,0,CHF,1,1,1,-48021413,49272524,-64093586,-134357988,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0187_val_CHF_chf01_w00000.mem,69,66,0,0,543,778,66,67,33,24,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,11,2,0,0,0,0,0,0,0,0,6610,0,500,73,1,2,1,0,0,68,0,0,68,0,0,66,0,67,33
188,val,chf01,599,CHF,1,0,1,-35474366,-39202215,-39256924,-82603177,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0188_val_CHF_chf01_w00599.mem,70,57,11,56,716,562,56,68,212,38,18,13,12,12,12,12,12,12,12,12,12,12,12,11,2,69,6,22,6,0,2,0,0,0,0,0,0,6880,43,501,80,0,0,0,0,0,69,0,0,69,8,2,68,11,68,212
189,val,chf01,1198,CHF,1,1,1,-44306498,-12840838,-15495036,-125160065,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0189_val_CHF_chf01_w01198.mem,59,54,3,0,616,489,53,57,135,39,23,13,9,7,6,6,5,5,4,4,4,4,3,3,0,59,2,35,0,0,2,0,0,0,0,0,0,5973,0,504,59,0,0,0,0,0,59,0,0,59,6,0,57,3,57,135
190,val,chf02,0,CHF,1,1,1,-100871299,100488896,-112660074,-84735179,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0190_val_CHF_chf02_w00000.mem,96,90,3,0,306,255,90,94,91,37,14,4,3,3,3,3,3,3,3,3,3,3,3,3,1,95,1,11,0,0,1,0,0,0,0,0,0,4509,0,307,97,0,0,0,0,0,95,0,0,95,1,1,93,3,93,90
191,val,chf02,477,CHF,1,1,1,-88947818,108911970,-131740227,-86901285,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0191_val_CHF_chf02_w00477.mem,99,97,0,0,1027,288,96,97,28,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,4512,0,298,101,0,0,0,0,0,98,0,0,98,0,0,97,0,97,28
192,val,chf02,593,CHF,1,1,1,-86132144,160911337,-171138719,-98961985,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0192_val_CHF_chf02_w00593.mem,105,103,0,0,1245,401,103,103,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,12,0,0,1,0,0,0,0,0,0,4499,0,374,108,0,0,0,0,0,105,0,0,105,0,0,103,0,103,3
193,val,chf02,1185,CHF,1,3,1,-136908728,-87214745,-452310,20519752,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0193_val_CHF_chf02_w01185.mem,99,18,79,8,621,58,18,97,1242,88,87,86,85,85,84,83,83,83,83,83,80,78,78,76,50,99,0,0,0,0,0,0,0,0,0,0,0,4457,8,268,101,0,0,0,0,0,99,0,0,99,26,50,97,79,97,1242
194,val,chf15,0,CHF,1,1,1,-39533170,9253496,-38453637,-121501095,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0194_val_CHF_chf15_w00000.mem,70,53,15,148,4428,1687,53,68,251,31,23,16,16,15,15,15,15,15,15,15,15,15,15,15,6,70,35,734,12,0,27,0,0,0,0,0,0,3051,127,1318,187,3,11,3,0,0,70,0,0,70,42,6,68,15,68,251
195,val,chf15,252,CHF,1,0,1,2138449,1881264,-87510340,-116720874,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0195_val_CHF_chf15_w00252.mem,107,105,0,213,7054,2378,105,105,97,31,27,16,12,9,2,0,0,0,0,0,0,0,0,0,0,107,2,29,2,0,0,0,0,0,0,0,0,3954,211,1608,122,1,18,1,0,0,107,0,0,107,0,0,105,0,105,97
196,val,chf15,599,CHF,1,1,1,-99369100,95120703,-72345015,-109694913,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0196_val_CHF_chf15_w00599.mem,82,66,14,163,5659,1246,65,80,271,23,21,21,21,20,19,19,19,17,17,17,15,15,14,13,3,82,40,947,6,0,39,0,0,0,0,0,0,2969,149,1559,186,2,52,2,0,0,82,0,0,82,22,3,80,14,80,271
197,val,chf15,756,CHF,1,1,1,-35645062,101759869,-180705539,-77192365,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0197_val_CHF_chf15_w00756.mem,104,101,1,203,5137,425,101,102,41,4,4,4,4,4,4,4,3,3,2,1,1,1,1,1,0,104,2,26,0,0,2,0,0,0,0,0,0,3940,203,968,170,0,1,0,0,0,104,0,0,104,0,0,102,1,102,41
198,val,chf15,1198,CHF,1,1,1,-69721675,57590242,-114771344,-68518810,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0198_val_CHF_chf15_w01198.mem,81,76,3,159,3198,73,76,79,64,21,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,81,0,0,0,0,0,0,0,0,0,0,0,4122,159,501,83,0,1,0,0,0,81,0,0,81,1,1,79,3,79,64
199,val,16273,0,NSR,0,0,1,29998323,-44260944,-77941133,-109385253,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0199_val_NSR_16273_w00000.mem,92,88,2,183,5163,2335,88,90,113,43,22,14,5,3,3,3,3,3,3,3,2,2,2,2,0,92,1,13,1,0,0,0,0,0,0,0,0,3606,181,1149,101,0,0,0,0,0,92,0,0,92,0,0,90,2,90,113
200,val,16273,419,NSR,0,0,1,32186930,-85715834,-26041324,-120523175,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0200_val_NSR_16273_w00419.mem,74,72,0,149,4157,1773,72,72,126,53,36,18,7,3,2,2,2,2,1,0,0,0,0,0,0,74,1,12,1,0,0,0,0,0,0,0,0,2919,148,781,82,1,1,1,0,0,74,0,0,74,2,0,72,0,72,126
201,val,16273,739,NSR,0,0,1,-8458216,-90091718,-19855662,-80233406,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0201_val_NSR_16273_w00739.mem,73,57,14,143,4021,1423,57,71,406,60,52,44,38,31,28,27,23,21,20,18,15,13,10,6,2,73,1,0,0,0,1,0,0,0,0,0,0,3566,141,756,86,0,0,0,0,0,73,0,0,73,7,2,71,14,71,406
202,val,16273,1477,NSR,0,1,1,-22740386,6730843,-26263478,-153893553,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0202_val_NSR_16273_w01477.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,val,16786,0,NSR,0,0,1,48394828,-118664878,-22466220,-105779541,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0203_val_NSR_16786_w00000.mem,71,69,0,139,3709,1513,69,69,209,63,56,40,29,17,2,1,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,3957,139,640,79,0,0,0,0,0,71,0,0,71,0,0,69,0,69,209
204,val,16786,575,NSR,0,0,1,17069549,-67800131,-45436218,-103164458,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0204_val_NSR_16786_w00575.mem,75,70,3,145,3773,1579,70,73,232,57,43,30,21,16,12,12,10,9,5,4,4,3,3,3,0,75,3,8,3,0,1,0,0,0,0,0,0,4099,143,660,126,0,1,0,0,0,75,0,0,75,0,0,73,3,73,232
205,val,16786,734,NSR,0,0,1,58467392,-106089344,-47651003,-100166088,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0205_val_NSR_16786_w00734.mem,68,63,3,133,2578,989,63,66,230,54,47,33,24,15,12,10,9,7,4,3,3,3,3,3,0,68,1,3,1,0,0,0,0,0,0,0,0,3295,133,362,87,0,0,0,0,0,68,1,1,68,10,0,66,3,66,230
206,val,16786,979,NSR,0,0,1,26640933,-68234001,-38221031,-116747619,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0206_val_NSR_16786_w00979.mem,63,60,1,124,3169,1260,60,61,204,52,42,33,24,18,12,8,5,3,2,1,1,1,1,1,0,63,3,26,2,0,1,0,0,0,0,0,0,3378,124,541,66,0,0,0,0,0,63,0,0,63,0,0,61,1,61,204
207,val,16786,1468,NSR,0,1,1,-22740386,6730843,-26263478,-153893553,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0207_val_NSR_16786_w01468.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,val,17052,0,NSR,0,0,1,42862745,-97608048,-47337087,-92075512,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0208_val_NSR_17052_w00000.mem,71,69,0,141,1923,788,69,69,121,45,34,21,11,5,3,2,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,2811,141,241,71,0,0,0,0,0,71,0,0,71,0,0,69,0,69,121
209,val,17052,693,NSR,0,0,1,1650593,-23189550,-96895844,-78052970,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0209_val_NSR_17052_w00693.mem,85,78,5,165,2198,779,78,83,122,34,14,6,6,6,6,6,6,6,6,6,5,5,5,5,0,85,1,0,1,0,0,0,0,0,0,0,0,4779,165,267,93,0,0,0,0,0,85,0,0,85,4,0,83,5,83,122
210,val,17052,1386,NSR,0,1,1,-22740386,6730843,-26263478,-153893553,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0210_val_NSR_17052_w01386.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
